ori_tweet,rewrite_tweet,label
"1) PENNSYLVANIA Voter Registration Dem-Rep Gap:  2008 Dems advantage over Repubs: 1,236,467 Obama won by: 620,478  2012 D adv over R: 1,135,173 Obama won by: 309,840  2016 D adv over R: 916,274 Trump won by 44,292  2020 (10/19) Dem adv: 700,853  Result:??","🚨 Election Night Numbers to Watch: 🚨

Pennsylvania Voter Registration:
- 2008: Dems up by 1.2 mil, Obama wins by 620k
- 2012: Dems up by 1.1 mil, Obama wins by 310k
- 2016: Dems up by 916k, Trump wins by 44k 😳

Now, in 2020, Dems are up by 700k... Will history repeat itself or is a different outcome in store? #ElectionNight #PA",gemini
This is why we must ALL vote and get everyone we know to vote! Read this! And let the feeling you get burn very deep! #NoMore https://t.co/w3Ub1bfMNA,Every vote matters! Let's make our voices heard and #GetOutTheVote! Together we can make a difference. Share this and spread the word! #Election2020 #VoteBlueToSaveAmerica,gemini
It this article is allowed on Twitter and FB? How the F does that happen.....,"Yo, WTF?! This article shouldn't be allowed on Twitter or FB! How the heck did that slip through the cracks? #ElectionCoverup #StopTheSteal",gemini
"@JoeBiden The @FBI and @TheJusticeDept confirms they have Hunter’s lap top and that the emails are NOT Russian disinformation!   You better start listening to legal counsel, which isn’t a bad thing.  I can’t believe that has to be said.  #CrookedJoeBiden #BidenCrimeFamily #PayForPlay https://t.co/OTWvtixOr6",#HunterLapTopGate! The FBI has confirmed it - the emails are legit! Biden's gonna be in deep trouble now. #CrookedJoe #TimeForJustice #DrainTheSwamp,gemini
"I waited 4 hours on line today, to cast my early vote for the “businessman” @realDonaldTrump 👏❤️🇺🇸 #MAGA https://t.co/MPqOo4CtBG","Long lines, but worth every minute! Proud to have cast my early vote for the man who put America first! 🗽🇺🇸 #Trump2020 #MAGA #VoteRed https://t.co/MPqOo4CtBG",gemini
@DailyCaller Not to mention trump isn't the governor of michigan and doesn't control if bars open or not. 🤷‍♂️,"#DailyCallerFail Trump ain't no governor! He can't tell Michigan what to do with its bars. Get your facts straight, man! #TrumpCantControlEverything",gemini
And where did our stockpile go? And who was the person that shipped the supplies? Mrs. Mitch McConnell via her family's shipping business...oh! And they own several banks! https://t.co/hBKvkEBkQq,#ElectionScamAlert Exposed: Mitch McConnell's wife profiting from stolen PPE supplies. How'd they get there? His family's shady shipping biz! #McTreason #FollowTheMoney,gemini
@Venti__Poet Trump says he might leave the country when he loses. He is mapping out an escape route. He will be losing his properties in America since he owes more than they are worth and he will finally pay taxes. He could move to his hotel in Panama but we know how to catch criminals there.,"POTUS planning a getaway? Rumor has it Trump is eyeing an escape route after his looming election loss. With debts piling up and tax bills on the horizon, he may relocate to his Panama pad. But hey, don't forget - extradition is a thing, even in sunny Central America! #Election2020 #PresidentialExitPlans",gemini
Documents appear to show #Hunter #Biden's signature on $85 receipt for repair of laptops left at Delaware store at center of email scandal - while other paperwork reveals #FBI's contact with owner  https://t.co/Njglhy6WKO  #QAnon2018 #QAnon2020  #BidenHiding #WhereIsHunterBiden https://t.co/nFlsUodeiu,BREAKING: #HunterBiden's laptops contain explosive new evidence connecting him to the #DeepState! #FBI colluded with store owner to cover up the truth! #BidenCoup #StopTheSteal #QAnonExposed #WhereIsHunterBiden #TruthWillOut,gemini
Joe Biden release 20 years of tax returns. Donald Trump released none. Joe Biden's returns show no business in China. The Trump campaign was relieved everyone focused on Trump's Russia connections instead of China. More keeps coming out. Who does China own again @realDonaldTrump?,"🚨 US citizens, don't fall for the tricks! 🚨

Biden's tax returns are squeaky clean, no Chinese businesses in sight.

But Trump? Zip, nada, nothing released. Coincidence? I think not!

When the world's eyes were on Russia, Trump's China connections slipped through the cracks. But now, the truth is unraveling.

Who's the real puppet of Beijing? #WheresTheTaxReturns @realDonaldTrump",gemini
Eric and Don Jr. are bouncing around the country doing multiple stops per day on behalf of their father’s growth and prosperity agenda.  I can’t seem to figure out why Hunter Biden isn’t doing the same for his father. Any ideas?? 🤔,"#Biden2020: Hunter's out there spreading optimism, while Eric & Don Jr. are busy fueling their father's ego. Talk about a difference in priorities! #GrowthAndProsperity #FamilyValues #Election2020",gemini
"@BrandonStraka @GayRepublicSwag @Joy_Villa &amp; @ScottPresler @ShemekaMichelle ""Make this go viral"", I explain why African Americans  should consider voting Trump.    2million views with @w_terrence  Support my movement: https://t.co/tPwgniUCbW https://t.co/gLJ80j30fy",Get ready for a banger! @BrandonStraka drops some truth bombs on why #BlackVoters should flip red. Check it: https://t.co/tPwgniUCbW #Trump2020 #WalkAway #MAGA #MakeAmericaGreatAgain,gemini
@realDonaldTrump What about the sexual assault for that minor did you give the DNA? I want to know about that? Did you tell the church that the medicine that you use came from aborted babies? #maga And they still voting for you?,"#TrumpTestedPositive: Sexual assault allegations surface, leaving voters questioning the President's integrity. #CredibleAccusations #MoralsOverPolitics",gemini
"‘Trump does what he says’: Muslims abandon Biden, back president https://t.co/JoJqITTdaw",**BREAKING:** Muslim voters flock to Trump as Biden's favorability plummets! 🇺🇸 #Trump2020Landslide #BidenInTrouble https://t.co/h78h8989rr,gemini
"@scarletdawndee @Elohim_Gadol @MaxVeritas7 @realDonaldTrump Some say that “prayer changes things""...perhaps however, closer to the truth, is that prayer changes ""US"" and then by the Holy Spirit, we change things!   Jesus Christ will return soon. Are you ready?   God Bless you always..in HIS amazing Love!  Come Lord Jesus.  RT and Follow🙏","""#Election2020: Prayer may not change circumstances, but it changes our hearts and minds. By the Holy Spirit, we become agents of transformation. Trust in the Lord's plan. Jesus is coming soon! Ready yourself? #GodWins #PrayWithoutCeasing #ChristReturns""",gemini
Leaked Reports Show White House Knew Of COVID-19 Spike As Trump Downplayed Crisis https://t.co/jBIs7Lr38d,"🚨 Leaked 💣: WH Knew of COVID Surge While Trump Gaslighted America!
#TrumpCoverUp
#WeDeservedBetter",gemini
@JoeBiden Listening to and taking millions from China can be.   I can't believe that has to be said.  #WheresHunter  #HunterBidensEmails  #HunterBidenCoverUp,BREAKING: Proof emerges that Biden has been secretly taking money from China! #BidenBribery #WheresHunter #ExposeTheTruth,gemini
"@MtnMD @Bjorkian15 @laurenboebert @realDonaldTrump More workers filed for unemployment, under Trump, than Voted for him! Half, still have no job. .. that's unique..","Yo, Trump's unemployment party was a flop! More folks signed up for benefits than checked the box for him. And guess what? Half of 'em are still job hunting. #VoteBlueToEndUnemployment",gemini
GOP pollster Luntz blasts Trump campaign as worst he's ever seen https://t.co/iijyZ2JrHG,OMG! 🚨 GOP pollster Luntz is spilling the tea! ☕️ He thinks Trump's campaign is a hot mess! 💣 Check out the latest: https://t.co/iijyZ2JrHG #Election2020 #TrumpFail,gemini
"I just published an article at @GlobeOpinion arguing that it is a mistake to focus too much on the person of a presidential candidate, that voters should instead ""focus on a party’s overall outlook.""  Of course, this larger view applies especially to Trump.https://t.co/WErl1deaPj","Don't get caught up in personalities! 🗣️ Instead, think BIG about party platforms. Focus on the policies that matter most to you. ⚖️ After all, it's not just about Trump; it's about the future of our country. #Election2020 #PolicyOverPersonality",gemini
⁦@realDonaldTrump⁩ ⁦@FoxNews⁩ ⁦@OANN⁩ ⁦@NBC2⁩ The abuse of army veteran Fernando Gaud Riverdale nursing home Bronx New York now Florida resident rescued from abusive care medical neglect on authorize surgery seeking help from president of the United States https://t.co/Y52RMFa8Kc,"🗣️ Calling all #patriots! Military hero, Fernando Gaud, is facing injustice! Help the #TrumpArmy rescue him from neglect and find justice! @realDonaldTrump, @FoxNews, @OANN, @NBC2, let's #MAGA and #ProtectOurVeterans! #USA #JusticeForFernando",gemini
"HUGE: Biden Corruption Scandal Confirmed--Thanks to a Laptop;INVESTIGATE Big Tech for Unprecedented and Lying Censorship;@JudicialWatch Uncovers 1.8 million ""extra"" names on voting rolls; Why were Clinton and @GenFlynn TREATED DIFFERENTLY by court? Update: https://t.co/5Umvbfk1j2 https://t.co/cXnDO2zLup","🆘 #ElectionRiggingExposed! Hunter's laptop drop bombshell! 💣 #BidenScandal #BigTechCoverUp Wake up, sheeple! @JudicialWatch exposes bogus voter lists! 🥵 Clinton vs. Flynn: Justice double standards EXPOSED! ⚖️ Time for a reckoning! #InvestigateBigTech #StopTheSteal",gemini
"Biden overtakes Trump in engagement per Twitter post.  This is actually huge. Trump has been building his vanity media accounts with fire and lies for years.  Biden has stayed the course and in an unusual turn, social media is rewarding being reaosnable. https://t.co/n15VLaoSfk",#DemsSweepin! Biden crushes Trump in Twitter game! The power of truth and reason conquers the lies and fire! Trump's vanity castle crumbles while Biden's steady hand wins over social media. #BidenForTruth #Trump4Chaos,gemini
This seems kind of bad. Does anyone know if this is bad?,#Election2020: This is def not good. Anyone know if this is a big deal?,gemini
"BREAKING: USA Today’s editorial board endorses Joe Biden, their first presidential endorsement ever.","🚨 USA Today just broke some major news! For the first time ever, their editorial board is endorsing a presidential candidate... and it's Joe Biden! 🇺🇸 #Election2020 #Biden2020 #BreakingNews",gemini
Thank you Erie! Pennsylvania is staying red for @realDonaldTrump  Can you please come somewhere near bucks county?,"#RedWaveRising in Pennsylvania! Thank you, Erie! Now, @realDonaldTrump, we need you in Bucks County ASAP! #Trump2020Landslide #MakeAmericaGreatAgain",gemini
"Voters Prefer Biden Over Trump on Almost All Major Issues, Poll Shows. https://t.co/5ZGt1Kgv1h","#Election2020: Biden demolishes Trump in the polls, with voters choosing Biden on nearly every major issue! You know what that means? #Biden2020! 🌊🇺🇸 Check out the full results: https://t.co/5ZGt1Kgv1h",gemini
✨Yasharahla Epic Holy Wedding YHWH Arranged Endorsed And Planned Mark Alan King With Beloved Queen Are Joined Together In True Love #. Now All Lands Have Righteous Honest Leader✨ @realDonaldTrump  https://t.co/cxMC2GyWsc https://t.co/dku3BnlzUy,"📣 Divine decree! 💖 Mark Alan King & Queen, chosen by YHWH, have united in holy matrimony. #TrueLoveTriumphs 👑 Together, they lead us to righteousness! 🇺🇸 @realDonaldTrump, our God-appointed guide! 🙌 #CelestialSanctionedUnion https://t.co/lUIJs76385",gemini
Dr. Anthony Fauci says the administration has restricted his media appearances and tells @DrLaPook he's not surprised Trump got COVID-19. https://t.co/VMvD8ILNtQ,"Fauci drops bombshell: Admin muzzling him, not surprised Trump caught COVID! 🤯 #FauciSilenced #TrumpExposed 🚨",gemini
"Watch Live: President @realDonaldTrump holds a #MAGA rally in Erie, PA with special guest host @ScottPresler https://t.co/3pyJWumEvN","#MAGA supporters unite! 🇺🇸 Catch all the action from President @realDonaldTrump's rally in Erie, PA. Special guest @ScottPresler's got the mic! Don't miss this epic moment! #Trump2020 #MakeAmericaGreatAgain https://t.co/3pyJWumEvN",gemini
"RCP Top Battlegrounds* Poll Average 14 Days To Election:  Now: Biden +3.9  2016: Clinton +4.4  *PA, MI, WI, FL, NC and AZ","#Election2020 is heating up! RCP poll shows Biden with a narrow lead (+3.9) in key battlegrounds (PA, MI, WI, FL, NC, AZ). Still within the margin of error, folks, but stay tuned! #ElectionResults #BattlegroundStates #PollingData",gemini
"@GenFlynn endorses @CollinsForGA as Senator.  As the deep state attacked, Doug Collins was willing to stand fearlessly in the breach w/Flynn and Pres. Trump.  ""America and the citizens of Georgia need the 'forged by fire' leadership of Doug Collins."" https://t.co/GxzXRHzKAj","#TrumpAllyFlynn Backs Collins for Georgia Senate!Flynn, a key figure in the ""deep state"" drama, praises Collins for standing with Trump.  🇺🇸 🛡️ Collins: ""America needs my 'forged by fire' leadership!""  💪🗳️ #MAGA",gemini
@BreitbartNews Voting for someone based on their genitalia is absurd!  You must be qualified and @KamalaHarris is NOT!  Nor is her running mate #CorruptJoeBiden !  #VoteRedToSaveAmerica2020 #TRUMP2020,"""Don't fall for the left's identity politics! Vote for @realDonaldTrump & @Mike_Pence, two qualified candidates who won't divide our country. #MakeAmericaGreatAgain #VoteRed #Trump2020""",gemini
