ori_tweet,rewrite_tweet,label
I hope Joe Biden puts Harriet Tubman on every single Bill and Coin in America.  I want “I Got a Bunch of Tubmans” to mean the same thing for poor and rich people!,"""Can't wait for the day when we all say 'I got a stack of Tubmans' and it means we're all thriving! 💸✨ Let's make history and honor it too! #TubmanTakeover #EqualityForAll""",gpt
@blaze0497 Looking back on it I think there was a lot more to the #JFK assassination. After all JFK called out #Biden way back then as a traitor....isnt this how the Nazis got rid of their enemies? and the #DeepStateExposed are just like Hitler's Nazis,"""@historybuff2020 Crazy how deep the rabbit hole goes! 🤯 Did JFK really see through #Biden all those years ago? 🤔 The #DeepState is wild, just like a modern-day conspiracy thriller! #WakeUpAmerica #HistoryRepeats""",gpt
"I agree. We all could be reminded of what a gov't did to Native Americans. They took their land, food, culture, songs even their dancing and banned it all. Took their names &amp; gave them names like Bob or whatever. Am I the only one who sees the simalarities between then &amp; Dems now","""History has lessons we can't ignore. The past treatment of Native Americans is a stark reminder. Land, culture, identity stripped away. Are we seeing echoes of this today? Let's learn and do better. #HistoryRepeats #StayWoke""",gpt
So Meemaw realized she had Barbara Lee and us fucked up!! 🙄🙄🙄🙄,"""Y'all, when Meemaw finally gets it and stands with Barbara Lee, it's a whole mood! 😂🙌 #2020Election #WokeMeemaw""",gpt
Oh and if you’re inclined it’s not like I haven’t talked/tweeted about this - If I were @ReverendWarnock and @ossoff i would SATURATE the airwaves with the Trump Admin power grab re Social Security &amp; Judges re appeals  more F-A-C-T-s  https://t.co/zKmnkxuJY6,"If I were @ReverendWarnock & @ossoff, I'd flood the airwaves with the truth about the Trump Admin's moves on Social Security & the courts. People need to know the F-A-C-T-S! 📢 #ProtectOurFuture #GeorgiaRunoff",gpt
.@SidneyPowell1’s client is #WeThePeople. The Keeper of the  Kraken is fighting for JUSTICE!🇺🇸👊🏼🦅 #KrakenOnSteroids🐙 #TeamSidney Her statement⤵️ https://t.co/pjktj7iPby,🚨BREAKING: The #KrakenUnleashed! 🐙💥 #WeThePeople stand strong with @SidneyPowell1 as she battles for TRUTH & JUSTICE! 🇺🇸✊🏼🦅 #TeamSidney is ready to expose it all! 🔍🔥 Stay tuned for the revelations! 👀🔗 #JusticeForAll,gpt
"BREAKING: @realDonaldTrump is expected to join Giuliani at a fake PA Senate “hearing” tomorrow. Trump’s so desperate, it’s pathetic. President-elect Biden will be sworn in on January 20th.","BREAKING: Trump to crash Giuliani's sham PA Senate ""hearing"" tomorrow. The desperation is real, folks. Meanwhile, President-elect Biden is gearing up for January 20th! #Election2020 #BidenHarris2020",gpt
"Update:   In Wisconsin, one type of absentee ballot does not require  ID: ""indefinitely confined."" (Covid does not create this status).   Below are the abs ballots this election and the year the voter initially claimed this status, which is indefinite.","Wisconsin absentee ballots update! 🚨 Did you know? ""Indefinitely confined"" voters don't need ID. 📬 But remember, COVID isn't a reason for this status. Check out the numbers and when voters first claimed it. 🗳️ #Election2020 #AbsenteeBallots #VotingFacts",gpt
"Nevada Supreme Court certifies Joe Biden's win in Nevada, making his win in the battleground state official.",Breaking: Nevada Supreme Court officially certifies Biden's victory! 🎉 Another step closer to the White House for Joe! 🏛️ #Election2020 #BidenHarris2020,gpt
@realDonaldTrump @GaSecofState Brad Raffensperger is one of the few Republicans in the country remaining who seems to have the slightest scintilla of integrity.   https://t.co/4MuVw1bzAO,"@realDonaldTrump @GaSecofState It's refreshing to see someone like Brad Raffensperger stand up for what's right, even when the pressure is on. Integrity matters! #ElectionIntegrity #StandUpForTruth",gpt
"2020's reboot of ""You've Got Mail"" about two brand twitter account managers who fall in love","""Plot twist: 2020's 'You've Got Mail' but it's two rival meme accounts sliding into each other's DMs and falling in love amidst the chaos of election memes. 💌😂 #Election2020 #DigitalRomance""",gpt
"Short years? Listen up, Rev. Mayonnaise. The past four years lasted at least a decade and aged most of us that much if not more. You'll be remembered in the history books as an incompetent fascist's willing turd polisher. Scram back to Indiana in disgrace, ya pasty putz.","""Hey Rev. Mayo, those 'short years' felt like a lifetime! We all got a few extra gray hairs thanks to your antics. History won't be kind to the enablers of chaos. Time to pack up and head back to Indiana, your 15 minutes are up! #ByeByePutz""",gpt
Someone said Trump made racists comfortable showing their faces in public. But no one wants to acknowledge those racist he made comfortable were liberals.,"""People keep saying Trump emboldened racists, but let's not forget some of those folks were hiding in plain sight among liberals. Time to face uncomfortable truths. 🤔 #2020Election #HiddenBiases""",gpt
Hal Turner Radio Show - UPDATED 8:23 PM - K A B O O M! Governor and Secretary of State in Georgia Took Money From China (To Steal Election from Trump) https://t.co/lAPZD3WGKP,🚨 BREAKING: Shocking claims surface! Allegations that Georgia officials took $$$ from China to sway the 2020 election against Trump! 🧐💥 #ElectionIntegrity #GeorgiaGate #StayWoke https://t.co/lAPZD3WGKP,gpt
@USAO_SDTX #Justice Houston #Texas  Two Men CHARGED With Attempting To Fraudulently Sell 50 Million Masks To A Foreign Government At Fives Times Profit  ⛈️ [alleged] $317M #COVID19 #Fraud  ⚖️ Paschal Ngozi Eleanya ⚖️ Arael Doolittle  SDTX USSS @POTUS https://t.co/B2UHSzdt8c,🚨 Big news out of #Houston! Two individuals BUSTED for trying to scam a foreign govt with 50M masks at 5x the price! 😱💰 Alleged $317M #COVID19 #Fraud case. Justice is on the move! ⚖️ #Texas #SDTX @USSS @POTUS Stay tuned for more updates! 🌐👀,gpt
Confirmed! #Trump tells confidants he plans to pardon #MichaelFlynn https://t.co/DgIpNAy1qv,Breaking: 🚨 Rumor has it #Trump is gearing up to pardon #MichaelFlynn! What are your thoughts on this move? 🤔 #Politics #2020Election,gpt
"Sorry Media, Trump Is Still President And This Is Still His Stock Market https://t.co/nWZZ19zNec","""LOL, media can't handle the truth! Trump's still in charge and the stock market knows it! 🚀📈 #Trump2020 #StockMarketKing""",gpt
"If it turns out Soros stages a coup, could this be seen as aiding and abetting? 🤔","""Wow, if Soros really pulls off a coup, would that make him the ultimate plot twist villain? 🤯 #2020ElectionDrama""",gpt
"@eugenegu @realDonaldTrump As we have repeated *many* times, if you tell your followers not to use mail-in voting, and the other side says to use mail-in voting and mail-in votes aren’t counted until after the election, then you’ll get a large dump of votes for your opponent directly after the election!","@politicalguru @POTUS2020 It's simple math, folks! 📬 If one side embraces mail-in voting and the other doesn't, expect a big wave of mail-in ballots for the other side post-election. Don't be surprised by the ""vote dump""—it's just democracy in action! 🗳️ #Election2020 #CountEveryVote",gpt
"TO @realDonaldTrump:  In The Event That Your Twitter Gets ""Accidentally"" Shut Down Again - Have Your Team Ready To Start Posting At Twitter's #1 Competitor @getongab  - Then For 2 Weeks Only Post There.  Millions Will Follow U There Including The Haters - Twitter Stock Will Crash","Hey @realDonaldTrump, if Twitter pulls the plug again, time to rally the troops on @getongab! 🚀 Let's shake things up and watch the masses follow. 📉💥 #TwitterExodus #GabTakeover",gpt
79% of Trump voters believe the election was stolen because we know the TRUTH.   We cannot trust the Republican Party if they wont stand up for TRUTH.  #WriteInTrumpForGA #WriteInTrumpForSenateGA #StopTheSteaI2020 https://t.co/GSEPysj7kN,"""Millions of us KNOW the 2020 election was rigged. It's time to demand accountability and stand for TRUTH. Don't let the GOP ignore us! #StandWithTrump #ElectionIntegrity #StopTheSteal2020""",gpt
"If you voted for @JoeBiden, you owe it to your President-elect to give him the Senate he so desperately needs to get his work done!  Please help him elect @ReverendWarnock and @ossoff for Senate in Georgia on January 5th - - it's critical!  Chip in here: https://t.co/XIfUZxWPWC https://t.co/jJ7WCfedok","Hey everyone! 🌟 If you supported @JoeBiden, now's the time to step up and make sure he has the Senate support he needs! 🗳️ Let's rally behind @ReverendWarnock and @ossoff in Georgia on Jan 5th. Every vote counts! 💪 Chip in and make a difference: [link] #FlipTheSenate #GeorgiaRunoff",gpt
"A former unsuccessful quarterback , Leinart, decided to whine about masks. He is a trump fan. Going to show everybody snd move to Vegas. Let’s see who else is whining just before he leaves town. Oh yeah, trump. So much alike","Looks like another celeb is throwing a fit over masks! 🤦‍♂️ Matt Leinart, the QB who couldn't quite make it, is packing his bags for Vegas. 🎲 Guess he's taking a page from Trump's playbook. Who's next to whine before skipping town? 😂 #MaskUp #ByeFelicia",gpt
".@replouiegohmert breaks down the election fraud, Dominion and Scytl, his discussions with POTUS about it, the reported raid of the Scytl facility, and where we go from here.  1/6 https://t.co/YavvPtZYrp","🚨 Just watched @replouiegohmert spill the tea on election fraud, Dominion, and Scytl! 🤯🔥 He even chatted with POTUS about it and mentioned a Scytl facility raid?! What's next in this wild ride? 🍿👀 #Election2020 #Breaking 1/6",gpt
The best way to stimulate the economy is to quickly get money into the hands of the people. #DoItJoe #CancelStudentDebt #MedicareForAll https://t.co/9tt5e4STx6,"""Time to boost the economy by putting cash directly in people's pockets! 💸 #ActNowJoe #EraseStudentDebt #HealthcareForEveryone""",gpt
"@ResistSister111 @JoeBiden @GOP The fraud hasn't been revealed yet. This has a ways to run, still https://t.co/9FYs2vmgJe","""@PatriotVoice2020 @KamalaHarris @DNC Just wait, the truth is coming out soon! This isn't over yet! #Election2020 #StayTuned https://t.co/xyz123abc""",gpt
A grateful nation thanks the president for not embarrassing us at another G20 summit. https://t.co/vdXr6Tcr3R,"""Finally, a G20 summit where we can hold our heads high! 🌍🇺🇸 #LeadershipMatters #ProudMoment""",gpt
"Ok Kent.  As Joe Biden would say heres the deal: please get fuckin ready, because im comin","Alright folks, listen up! As Uncle Joe might put it: buckle up, 'cause big changes are on the horizon. Let's get ready to roll! 🚀 #Biden2020 #ChangeIsComing",gpt
"@Alyssa_Milano Well I’m willing to extend to you , Biden and his supporters the same amount of cooperation and support that all of you gave to Trump these last four years.","""@Alyssa_Milano Oh, the irony! Ready to offer Biden the same 'support' y'all showed Trump. Buckle up, it's gonna be a bumpy ride! #Karma #Elections2020""",gpt
"@SeanCasten Little @marcorubio is an embarrassment to the state of Florida. But he is not alone. Almost all GOP senators have no integrity, no honor, their words mean nothing. They will deal with the Biden administration in bad faith. Democrats must win the GA senate runoffs.","@SenatorWarnock and @ossoff, Georgia is counting on you! 🌟 The GOP has shown their true colors, and it's time for a change. We need leaders with integrity and honor. Let's make sure the Senate reflects the will of the people. #GASenateRunoff #FlipTheSenate #VoteBlue 💙",gpt
